1_ent,4_no_leg,5_ini_leg,6_fin_leg,8_ople_coal,9_part_ini,10_part_revisado,11_tier,13_distrito_local,14_genero,15_autoadscrip,16_aff_act,17_tipo_cand,19_reelec,20_pres_com,21_com_preside,22_pres_jeps,23_pres_mesa,24_coord_bancada
Jalisco,LXIV,2024,2027,MC,MC,MC,1,12,2,,,,0,1,Seguridad y justicia,1,0,0
Jalisco,LXIV,2024,2027,PT,PT,PT,1,13,1,,,,0,1,Desarrollo productivo regional,0,0,0
Jalisco,LXIV,2024,2027,FUTURO,FUTURO,FUTURO,1,14,2,,1,Joven,0,1,"Planeación, ordenamiento territorial y de la gestión del agua",0,0,0
Jalisco,LXIV,2024,2027,PRI,PRI,PRI,1,15,1,,,,0,1,Derechos humanos y pueblos originarios,0,0,0
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,1,16,1,,,,0,1,Vigilancia y Sistema anticorrupción,1,0,0
Jalisco,LXIV,2024,2027,PVEM,PVEM,PVEM,1,17,1,,,,0,0,,0,0,1
Jalisco,LXIV,2024,2027,HAGAMOS,HAGAMOS,HAGAMOS,1,18,1,,,,1,1,"Educación, cultura, deporte y juventud",0,0,0
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,1,19,1,,,,0,1,"Participación ciudadana, transparencia y ética en el servicio público",0,0,0
Jalisco,LXIV,2024,2027,HAGAMOS,HAGAMOS,HAGAMOS,1,20,2,,,,0,1,"Competitividad, desarrollo económico, innovación y trabajo",1,0,0
Jalisco,LXIV,2024,2027,PAN,PAN,PAN,2,,2,,,,1,0,,0,0,1
Jalisco,LXIV,2024,2027,PAN,PAN,PAN,2,,1,,,,0,1,"Asistencia social, familia y niñez",0,0,0
Jalisco,LXIV,2024,2027,PAN,PAN,PAN,2,,1,,,,0,0,,0,0,0
Jalisco,LXIV,2024,2027,PRI,PRI,PRI,2,,2,,,,0,0,,0,0,1
Jalisco,LXIV,2024,2027,PRI,PRI,PRI,2,,2,,,,0,1,Gestión metropolitana,0,0,0
Jalisco,LXIV,2024,2027,MC,MC,MC,2,,2,,,,0,0,,0,0,0
Jalisco,LXIV,2024,2027,MC,MC,MC,2,,1,,,,0,0,,0,0,0
Jalisco,LXIV,2024,2027,MC,MC,MC,2,,2,,,,1,1,Movilidad y transporte,0,0,0
Jalisco,LXIV,2024,2027,MC,MC,MC,2,,1,,,,0,1,"Higiene, salud pública y prevención de las adicciones",0,0,1
Jalisco,LXIV,2024,2027,MC,MC,MC,2,,2,,1,Diversidad Sexual,0,0,,0,0,0
Jalisco,LXIV,2024,2027,MC,MC,MC,2,,1,,,,0,0,,0,0,0
Jalisco,LXIV,2024,2027,MC,MC,MC,2,,1,,,,0,0,,0,0,0
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,2,,2,,,,0,1,Igualdad sustantiva y de género,0,0,0
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,2,,1,,1,Joven,0,0,,0,0,0
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,2,,2,,,,0,1,Estudios Legislativos y Reglamentos,1,0,0
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,2,,2,,1,Diversidad Sexual,0,1,Puntos constitucionales y electorales,1,0,0
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,1
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,1,1,2,,,,0,0,,0,0,1
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,1,2,2,,,,0,1,Régimen Interno y Prácticas Parlamentarias,1,0,0
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,1,3,1,,,,0,1,Salud y Asistencia Social,0,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,1,4,1,,,,0,1,"Desarrollo Urbano, Obra Pública y Vivienda",0,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,1,5,2,,,,0,0,,0,0,0
Michoacán,LXIII,2015,2018,PVEM,PVEM,PVEM,1,6,2,,,,0,1,Trabajo y Previsión Social,0,0,0
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,1,7,1,,,,0,1,Fortalecimiento Municipal y Límites Territoriales,0,0,0
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,1,8,1,,,,0,1,Desarrollo Social,0,0,0
Michoacán,LXIII,2015,2018,PVEM,PRI,PRI,1,9,1,,,,0,1,"Ciencia, Tecnología e Innovación",0,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,1,10,2,,,,0,1,Comisión Inspectora de la Auditoría Superior de Michoacán,1,0,0
Michoacán,LXIII,2015,2018,PVEM,PVEM,PVEM,1,11,1,,,,0,0,,0,0,1
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,1,12,2,,,,0,0,,0,0,0
Michoacán,LXIII,2015,2018,PRD,PT,PT,1,13,2,,,,0,1,Comisión Jurisdiccional,1,0,1
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,1,14,1,,,,0,1,Pueblos Indígenas,0,0,0
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,1,15,1,,,,0,1,Turismo,0,0,0
Michoacán,LXIII,2015,2018,PAN,PAN,PAN,1,16,1,,,,0,1,Hacienda y Deuda Pública,1,1,0
Michoacán,LXIII,2015,2018,PAN,PAN,PAN,1,17,2,,,,0,0,,0,0,0
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,1,18,1,,,,0,1,Justicia,1,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,1,19,2,,,,0,1,Desarrollo Sustentable y Medio Ambiente,0,0,0
Michoacán,LXIII,2015,2018,PVEM,PRI,PRI,1,20,2,,,,0,1,Equidad de Género,0,0,0
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,1,21,1,,,,0,0,,0,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,1,22,1,,,,0,1,Comunicaciones y Transportes,0,1,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,1,23,1,,,,0,1,Desarrollo Rural,0,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,1,24,2,,,,0,1,"Industria, Comercio y Servicios",1,0,0
Michoacán,LXIII,2015,2018,PAN,PAN,PAN,2,,1,,,,0,0,,0,0,1
Michoacán,LXIII,2015,2018,PAN,PAN,PAN,2,,2,,,,0,1,Migración,0,0,0
Michoacán,LXIII,2015,2018,PAN,PAN,PAN,2,,1,,,,0,0,,0,0,0
Michoacán,LXIII,2015,2018,PAN,PAN,PAN,2,,2,,,,0,0,,0,0,0
Michoacán,LXIII,2015,2018,PAN,PAN,PAN,2,,1,,,,0,0,,0,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,2,,1,,,,0,1,Seguridad Pública y Protección Civil,1,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,2,,2,,,,0,1,Puntos Constitucionales,1,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,2,,1,,,,0,1,Gobernación,1,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,2,,2,,,,0,1,Educación,0,0,0
Michoacán,LXIII,2015,2018,PRI,PRI,PRI,2,,1,,,,0,0,,0,1,0
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,2,,1,,,,0,0,,0,1,1
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,2,,2,,,,0,1,Derechos Humanos,0,0,0
Michoacán,LXIII,2015,2018,PRD,PRD,PRD,2,,1,,,,0,1,"Programación, Presupuesto y Cuenta Pública",1,0,1
Michoacán,LXIII,2015,2018,PT,PT,PT,2,,2,,,,0,1,Cultura y Artes,0,0,0
Michoacán,LXIII,2015,2018,MC,MC,MC,2,,1,,,,0,1,Jóvenes y Deporte,0,0,0
Michoacán,LXIII,2015,2018,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,0
Michoacán,LXIV,2018,2021,PAN,PAN,PAN,1,1,1,,,,0,1,Fortalecimiento Municipal y Límites Territoriales,0,0,0
Michoacán,LXIV,2018,2021,PRD,PRD,PRD,1,2,1,,,,0,1,Seguridad Pública y Protección Civil,1,0,0
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,1,3,2,,,,0,1,"Ciencia, Tecnología e Innovación",0,0,0
Michoacán,LXIV,2018,2021,PAN,PAN,PAN,1,4,2,,,,0,1,Cultura y Artes,0,0,0
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,1,5,1,,,,0,1,Desarrollo Social,0,0,0
Michoacán,LXIV,2018,2021,PT,PT,PT,1,6,2,,,,0,1,Derechos Humanos,0,0,0
Michoacán,LXIV,2018,2021,PAN,PAN,PAN,1,7,1,,,,0,1,Hacienda y Deuda Pública,1,0,0
Michoacán,LXIV,2018,2021,PT,PT,PT,1,8,1,,,,0,1,Hacienda y Deuda Pública/Asuntos Electorales y Participación Ciudadana,1,0,0
Michoacán,LXIV,2018,2021,PAN,PAN,PAN,1,9,1,,,,0,1,Justicia,1,1,1
Michoacán,LXIV,2018,2021,PT,MORENA,MORENA,1,10,1,,,,0,1,Asuntos Electorales y Participación Ciudadana,1,0,1
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,1,11,2,,,,0,1,Migración,0,0,1
Michoacán,LXIV,2018,2021,PRD,PRD,PRD,1,12,1,,,,0,1,"Programación, Presupuesto y Cuenta Pública",1,0,0
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,1,13,2,,,,0,0,,0,0,0
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,1,14,2,,,,0,1,Desarrollo Sustentable y Medio Ambiente,0,0,0
Michoacán,LXIV,2018,2021,PAN,PRD,PRD,1,15,2,,,,0,1,Turismo,0,0,1
Michoacán,LXIV,2018,2021,MORENA,PT,PT,1,16,1,,,,0,1,Comunicaciones y Transportes,0,0,0
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,1,17,1,,,,0,1,Puntos Constitucionales,1,0,1
Michoacán,LXIV,2018,2021,PRD,PRD,PRD,1,18,1,,,,0,1,Régimen Interno y Prácticas Parlamentarias,1,1,0
Michoacán,LXIV,2018,2021,MC,PAN,PAN,1,19,1,,,,0,0,,0,0,0
Michoacán,LXIV,2018,2021,MORENA,PT,PT,1,20,2,,,,1,0,,0,1,1
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,1,21,1,,,,0,1,Gobernación,1,0,0
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,1,22,1,,,,0,1,Educación,0,1,0
Michoacán,LXIV,2018,2021,PT,MORENA,MORENA,1,23,2,,,,0,1,"Desarrollo Urbano, Obra Pública y Vivienda",0,0,0
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,1,24,2,,,,0,1,Trabajo y Previsión Social,0,0,0
Michoacán,LXIV,2018,2021,PAN,PAN,PAN,2,,1,,,,0,0,,0,0,1
Michoacán,LXIV,2018,2021,PAN,PAN,PAN,2,,2,,,,0,1,Salud y Asistencia Social,0,0,0
Michoacán,LXIV,2018,2021,PAN,PAN,PAN,2,,1,,,,0,1,Jóvenes y Deporte,0,0,0
Michoacán,LXIV,2018,2021,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,1
Michoacán,LXIV,2018,2021,PRI,PRI,PRI,2,,2,,,,1,1,Jurisdiccional,1,0,0
Michoacán,LXIV,2018,2021,PRI,PRI,PRI,2,,1,,,,0,1,Inspectora de la Auditoría Superior de Michoacán,1,0,0
Michoacán,LXIV,2018,2021,PRI,PRI,PRI,2,,2,,,,1,0,,0,0,0
Michoacán,LXIV,2018,2021,PRI,PRI,PRI,2,,1,,,,0,1,Pueblos Indígenas,0,0,0
Michoacán,LXIV,2018,2021,PRD,PRD,PRD,2,,1,,,,0,0,,0,0,1
Michoacán,LXIV,2018,2021,PRD,PRD,PRD,2,,2,,,,0,0,,0,0,0
Michoacán,LXIV,2018,2021,PRD,PRD,PRD,2,,1,,,,0,1,Puntos Constitucionales,1,0,0
Michoacán,LXIV,2018,2021,PVEM,PVEM,PVEM,2,,1,,,,1,0,,0,0,1
Michoacán,LXIV,2018,2021,PVEM,PVEM,PVEM,2,,2,,,,0,1,Igualdad de Género,0,0,0
Michoacán,LXIV,2018,2021,MC,MC,MC,2,,1,,,,0,0,,0,0,1
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,2,,1,,,,0,1,Desarrollo Rural,0,0,0
Michoacán,LXIV,2018,2021,MORENA,MORENA,MORENA,2,,2,,,,0,1,"Industria, Comercio y Servicios",1,0,0
Michoacán,LXV,2021,2024,PAN,PAN,PAN,1,1,1,,,,1,1,"Comisión de Industria, Comercio y Servicios",0,0,0
Michoacán,LXV,2021,2024,PRD,PRD,PRD,1,2,2,,,,0,0,,0,0,0
Michoacán,LXV,2021,2024,PRD,PRD,PRD,1,3,1,,,,0,1,Comisión de Desarrollo Rural,0,0,0
Michoacán,LXV,2021,2024,PAN,PAN,PAN,1,4,2,,,,0,1,Comisión de Gobernación,1,0,0
Michoacán,LXV,2021,2024,PT,PT,PT,1,5,2,,,,0,1,Comisión de Asuntos Electorales y Participación Ciudadana,1,0,0
Michoacán,LXV,2021,2024,PAN,PAN,PAN,1,6,2,,,,0,1,Comisión de Derechos Humanos,0,0,0
Michoacán,LXV,2021,2024,PRD,PRD,PRD,1,7,2,,,,0,0,,0,0,0
Michoacán,LXV,2021,2024,PT,PT,PT,1,8,1,,,,1,1,Comisión de Desarrollo Sustentable y Medio Ambiente,0,0,0
Michoacán,LXV,2021,2024,PAN,PAN,PAN,1,9,1,,,,0,1,Comisión Jurisdiccional,1,0,0
Michoacán,LXV,2021,2024,PRI,PRI,PRI,1,10,1,,,,1,1,"Comisión de Programación, Presupuesto y Cuenta Pública",1,0,0
Michoacán,LXV,2021,2024,PAN,PAN,PAN,1,11,2,,,,0,1,Comisión de Cultura y Artes,0,0,0
Michoacán,LXV,2021,2024,PT,PT,PT,1,12,2,,,,0,1,Comisión de Educación,0,0,0
Michoacán,LXV,2021,2024,PRI,PRI,PRI,1,13,2,,,,0,1,Comisión de Fortalecimiento Municipal y Límites Territoriales,0,0,0
Michoacán,LXV,2021,2024,MORENA,PT,PT,1,14,2,,,,1,0,,0,0,0
Michoacán,LXV,2021,2024,PRI,PRI,PRI,1,15,2,,,,0,1,Comisión de Turismo,0,0,0
Michoacán,LXV,2021,2024,MORENA,MORENA,MORENA,1,16,1,,,,0,1,Comisión de Desarrollo Social,0,0,0
Michoacán,LXV,2021,2024,PAN,PAN,PAN,1,17,1,,,,1,1,Comisión de Jóvenes y Deporte,0,0,0
Michoacán,LXV,2021,2024,MORENA,MORENA,MORENA,1,18,2,,,,0,1,Comisión de Justicia,1,0,0
Michoacán,LXV,2021,2024,PAN,PAN,PAN,1,19,1,,,,1,0,,0,0,1
Michoacán,LXV,2021,2024,PT,PT,PT,1,20,3,,,,1,0,,0,0,0
Michoacán,LXV,2021,2024,PRI,PRI,PRI,1,21,2,,,,0,1,Comisión Inspectora de la Auditoria Superior del Estado,1,0,0
Michoacán,LXV,2021,2024,PT,PT,PT,1,22,1,,,,0,0,,0,0,1
Michoacán,LXV,2021,2024,PRI,PRI,PRI,1,23,2,,,,0,1,"Comisión de Ciencia, Tecnología e Innovación",0,0,0
Michoacán,LXV,2021,2024,MORENA,MORENA,MORENA,1,24,2,,,,0,1,Comisión de Comunicaciones y Transportes,0,0,0
Michoacán,LXV,2021,2024,PRI,PRI,PRI,2,,2,,,,1,0,,0,1,0
Michoacán,LXV,2021,2024,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,1
Michoacán,LXV,2021,2024,PRI,PRI,PRI,2,,2,,,,0,0,,0,0,0
Michoacán,LXV,2021,2024,PRD,PRD,PRD,2,,1,,,,0,1,Comisión de Migración,0,0,1
Michoacán,LXV,2021,2024,PRD,PRD,PRD,2,,2,,,,0,1,Comisión de Salud y Asistencia Social,0,0,0
Michoacán,LXV,2021,2024,PVEM,PVEM,PVEM,2,,2,,,,0,1,"Comisión de Desarrollo Urbano, Obra Pública y Vivienda",0,0,0
Michoacán,LXV,2021,2024,PVEM,PVEM,PVEM,2,,1,,,,1,0,,0,0,1
Michoacán,LXV,2021,2024,PAN,PAN,PAN,2,,2,,,,0,0,,0,0,0
Michoacán,LXV,2021,2024,MC,MC,MC,2,,2,,,,0,1,Comisión de Seguridad Pública y Protección Civil,1,0,0
Michoacán,LXV,2021,2024,PES,PES,PES,2,,2,,,,0,0,,0,0,1
Michoacán,LXV,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Igualdad Sustantiva y Género,0,0,0
Michoacán,LXV,2021,2024,MORENA,MORENA,MORENA,2,,3,,,,0,0,,0,0,0
Michoacán,LXV,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Hacienda y Deuda Pública,1,0,0
Michoacán,LXV,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,1,"Comisión de Régimen, Reglamento y Prácticas Parlamentarias",1,0,1
Michoacán,LXV,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Puntos Constitucionales,1,0,0
Michoacán,LXV,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,0
Michoacán,LXVI,2024,2027,MORENA,VERDE,PVEM,1,1,2,,,,0,1,Igualdad Sustantiva y de Género,0,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,2,2,,,,0,0,,0,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,3,2,,,,0,1,Migración,0,0,0
Michoacán,LXVI,2024,2027,PVEM,VERDE,PVEM,1,4,1,,,,0,1,Hacienda y Deuda Pública,1,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,5,2,,1,Indigena,1,1,Derechos Indígenas y Afroamexicanos,0,0,0
Michoacán,LXVI,2024,2027,PVEM,PT,PT,1,6,1,,,,0,1,"Industria, Comercio y Servicios",1,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,7,1,,,,0,1,Gobernación,1,0,0
Michoacán,LXVI,2024,2027,PT,PT,PT,1,8,1,,,,0,1,Inspectora de la Auditoría Superior de Michoacán,0,0,0
Michoacán,LXVI,2024,2027,PAN,PAN,PAN,1,9,1,,,,0,1,Desarrollo Rural,0,0,0
Michoacán,LXVI,2024,2027,PVEM,VERDE,PVEM,1,10,1,,,,1,0,,0,0,0
Michoacán,LXVI,2024,2027,MORENA,VERDE,PVEM,1,11,2,,,,0,1,"Programación, Presupuesto y Cuenta Pública",1,0,0
Michoacán,LXVI,2024,2027,PT,PT,PT,1,12,2,,1,Discapacidad,1,1,Régimen Interno y Prácticas Parlamentarias,1,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,13,2,,,,0,1,Puntos Constitucionales,1,0,0
Michoacán,LXVI,2024,2027,HUMANISMO DEL CUPATITZIO A.C.,Candidato Independiente,HUMANISMO DEL CUPATITZIO A.C.,1,14,1,,,,0,0,,0,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,15,1,,,,0,1,Turismo,0,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,16,1,,,,1,0,,0,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,17,2,,,,0,1,Cultura y Artes,0,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,18,2,,,,1,1,Justicia,1,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,19,1,,,,0,1,Seguridad Pública y Protección Civil,1,0,0
Michoacán,LXVI,2024,2027,FUERZA DEL SOMBRERO A.C.,Candidato Independiente,FUERZA DEL SOMBRERO A.C.,1,20,1,,,,0,1,Educación,0,0,0
Michoacán,LXVI,2024,2027,PVEM,VERDE,PVEM,1,21,1,,,,0,1,Salud y Asistencia Social,0,0,0
Michoacán,LXVI,2024,2027,PT,PT,PT,1,22,1,,,,0,1,Trabajo y Previsión Social,0,0,1
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,23,2,,,,0,1,"Desarrollo Urbano, Obra Pública y Vivienda",0,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,1,24,2,,,,0,1,Fortalecimiento Municipal y Límites Territoriales,0,0,0
Michoacán,LXVI,2024,2027,PAN,PAN,PAN,2,,2,,,,0,1,Protección a la Niñez y Adolescencia,0,0,0
Michoacán,LXVI,2024,2027,PAN,PAN,PAN,2,,1,,,,0,1,Jurisdiccional,1,0,0
Michoacán,LXVI,2024,2027,PAN,PAN,PAN,2,,2,,,,0,1,Desarrollo Integral de la Familia,0,0,1
Michoacán,LXVI,2024,2027,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,1
Michoacán,LXVI,2024,2027,PRI,PRI,PRI,2,,2,,,,0,1,"Ciencia, Tecnología e Innovación",0,0,0
Michoacán,LXVI,2024,2027,PRD,PRD,PRD,2,,1,,,,0,1,Desarrollo Social,0,0,1
Michoacán,LXVI,2024,2027,PRD,PRD,PRD,2,,2,,,,0,0,,0,0,0
Michoacán,LXVI,2024,2027,PT,PT,PT,2,,1,,1,LGTTTIA,0,1,Comunicaciones y Transportes,0,0,0
Michoacán,LXVI,2024,2027,PT,PT,PT,2,,2,,,,0,1,Asuntos Electorales y Participación Ciudadana,1,0,0
Michoacán,LXVI,2024,2027,PVEM,VERDE,PVEM,2,,1,,,,0,0,,0,1,0
Michoacán,LXVI,2024,2027,PVEM,VERDE,PVEM,2,,2,,,,0,1,Desarrollo Sustentable y Medio Ambiente,0,0,1
Michoacán,LXVI,2024,2027,PRI,VERDE,PVEM,2,,2,,1,LGTTTIA,0,1,Derechos Humanos,0,0,0
Michoacán,LXVI,2024,2027,MC,Movimiento Ciudadano,MC,2,,1,,,,0,0,,0,0,1
Michoacán,LXVI,2024,2027,MC,Movimiento Ciudadano,MC,2,,2,,,,0,0,,0,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,2,,1,,,,0,0,,0,0,0
Michoacán,LXVI,2024,2027,MORENA,Morena,MORENA,2,,2,,,,0,0,,0,0,1
Morelos,LIII,2015,2018,PAN,PAN,PAN,1,1,1,,,,0,1,Desarrollo Metropolitano y Zonas Conurbadas,0,0,1
Morelos,LIII,2015,2018,PRI,PRI,PRI,1,2,1,,,,0,1,Desarrollo Económico,1,0,1
Morelos,LIII,2015,2018,PANAL,PANAL,PANAL,1,3,1,,,,0,1,Justicia y Derechos Humanos,1,0,1
Morelos,LIII,2015,2018,PAN,PAN,PAN,1,4,1,,,,0,1,"Hacienda, Presupuesto y Cuenta Pública",1,0,0
Morelos,LIII,2015,2018,PVEM,PVEM,PVEM,1,5,2,,,,0,0,,0,0,0
Morelos,LIII,2015,2018,PRI,PRI,PRI,1,6,2,,,,0,1,Migración,0,0,1
Morelos,LIII,2015,2018,PRD,PRD,PRD,1,7,1,,,,0,1,la Juventud,0,0,0
Morelos,LIII,2015,2018,PRI,PRI,PRI,1,8,1,,,,0,1,Deporte,0,0,1
Morelos,LIII,2015,2018,PANAL,PANAL,PANAL,1,9,1,,,,0,1,Gobernación y Gran Jurado,1,0,0
Morelos,LIII,2015,2018,PRI,PRI,PRI,1,10,1,,,,0,1,Recursos Naturales y Agua,0,0,0
Morelos,LIII,2015,2018,PRD,PRD,PRD,1,11,2,,,,0,1,Seguridad Pública y Protección Civil,1,0,1
Morelos,LIII,2015,2018,PRD,PRD,PRD,1,12,1,,,,0,1,Turismo,0,0,0
Morelos,LIII,2015,2018,PRD,PRD,PRD,1,13,1,,,,0,1,Desarrollo Agropecuario,0,0,0
Morelos,LIII,2015,2018,PRD,PRD,PRD,1,14,1,,,,0,1,"Tránsito, Transporte y Vías de Comunicación",0,0,0
Morelos,LIII,2015,2018,PRD,PRD,PRD,1,15,1,,,,0,1,Puntos Constitucionales y Legislación,1,0,0
Morelos,LIII,2015,2018,PAN,PAN,PAN,1,16,1,,,,0,1,Fortalecimiento Municipal y Desarrollo Regional,0,0,0
Morelos,LIII,2015,2018,PRD,PRD,PRD,1,17,1,,,,0,1,Pueblos Índigenas,0,0,0
Morelos,LIII,2015,2018,PRD,PRD,PRD,1,18,1,,,,0,1,Desarrollo Social,0,0,0
Morelos,LIII,2015,2018,PRI,PRI,PRI,2,,2,,,,0,0,,0,1,0
Morelos,LIII,2015,2018,PRI,PRI,PRI,2,,1,,,,0,1,Reglamentos y Prácticas Parlamentarias,1,1,0
Morelos,LIII,2015,2018,PAN,PAN,PAN,2,,2,,,,0,1,Equidad de Género,0,0,1
Morelos,LIII,2015,2018,PAN,PAN,PAN,2,,1,,,,0,1,Salud,0,0,1
Morelos,LIII,2015,2018,PANAL,PANAL,PANAL,2,,2,,,,0,1,Educación y Cultura,0,0,1
Morelos,LIII,2015,2018,PT,PT,PT,2,,1,,,,0,1,Participación Ciudadana y Reforma Politica,0,0,1
Morelos,LIII,2015,2018,PVEM,PVEM,PVEM,2,,1,,,,0,1,Medio Ambiente,0,0,1
Morelos,LIII,2015,2018,MC,MC,MC,2,,1,,,,0,1,Planeación Para El Desarrollo y Asentamientos Humanos,0,0,1
Morelos,LIII,2015,2018,PSD,PSD,PSD,2,,1,,,,0,1,Investigación y Relaciones Interparlamentarias,0,0,1
Morelos,LIII,2015,2018,MORENA,MORENA,MORENA,2,,1,,,,0,1,Ciencia e Innovación Tecnológica,0,0,1
Morelos,LIII,2015,2018,PES,PES,PES,2,,1,,,,0,1,"Trabajo, Previsión y Seguridad Social",0,0,1
Morelos,LIII,2015,2018,PH  ,PH,PH  ,2,,1,,,,0,1,Atención a Grupos Vulnerables y Personas Con Discapacidad,0,0,1
Morelos,LIV,2018,2021,PES,MORENA,MORENA,1,1,2,,,,0,1,Diversidad Sexual,0,0,0
Morelos,LIV,2018,2021,MORENA,MORENA,MORENA,1,2,1,,,,0,1,Ética Legislativa,0,0,1
Morelos,LIV,2018,2021,MORENA,PT,PT,1,3,1,,,,0,1,"Gobernación y Gran Jurado/Tránsito, Transporte y Vías de Comunicación",1,0,0
Morelos,LIV,2018,2021,PES,PT,PT,1,4,2,,,,0,1,"Fortalecimiento Municipal, Desarrollo Regional y Pueblos Indigenas",0,0,0
Morelos,LIV,2018,2021,PES,PES,PES,1,5,1,,,,0,1,"Atención a Grupos Vulnerables, Migrantes y Personas Con Discapacidad/Desarrollo y Conflictos Agrarios",0,0,1
Morelos,LIV,2018,2021,MORENA,MORENA,MORENA,1,6,2,,,,0,1,"Transparencia, Protección de Datos Personales y Anticorrupción",0,0,0
Morelos,LIV,2018,2021,MORENA,MORENA,MORENA,1,7,1,,,,0,1,Puntos Constitucionales y Legislacion/Seguridad Pública y Protección Civil,1,0,1
Morelos,LIV,2018,2021,PES,MORENA,MORENA,1,8,2,,,,0,1,"Reglamentos, Investigación, Practicas y Relaciones Parlamentarias",1,0,0
Morelos,LIV,2018,2021,MORENA,MORENA,MORENA,1,9,2,,,,0,1,Igualdad de Género,0,0,1
Morelos,LIV,2018,2021,PT,PT,PT,1,10,1,,,,0,1,Desarrollo Agropecuario/Salud,0,0,0
Morelos,LIV,2018,2021,PES,PES,PES,1,11,1,,,,0,1,Justicia y Derechos Humanos y Atención a Víctimas,1,1,0
Morelos,LIV,2018,2021,MORENA,PES,MORENA,1,12,2,,,,0,1,"Planeación Para El Desarrollo Social, Metropolitano, Zonas Conurbadas y Asentamientos Humanos",0,0,0
Morelos,LIV,2018,2021,PAN,PAN,PAN,2,,2,,,,0,1,"Medio Ambiente, Agua y Recursos Naturales/la Familia",0,0,0
